iter	Logloss
678	0.2738797947
679	0.2736730541
680	0.2735594092
681	0.2734623322
682	0.2732620808
683	0.2732368626
684	0.2730565019
685	0.2729044589
686	0.2728723152
687	0.2726955348
688	0.2725830946
689	0.2723976809
690	0.2722705941
691	0.272138093
692	0.2721374296
693	0.2719412265
694	0.2718480581
695	0.2717546601
696	0.2716168987
697	0.2715464383
698	0.2714899009
699	0.2713556571
700	0.2712493412
701	0.2711977258
702	0.2710804365
703	0.2709583817
704	0.2709071057
705	0.2707997259
706	0.2707561342
707	0.2707097439
708	0.2706089986
709	0.2704361589
710	0.2702581253
711	0.2701596765
712	0.2701052412
713	0.2700243609
714	0.2699385959
715	0.2697657578
716	0.2696486926
717	0.2694899748
718	0.26934033
719	0.2691631587
720	0.2690912315
721	0.2690184787
722	0.2688863783
723	0.2687563193
724	0.2686623289
725	0.2685920102
726	0.2684002837
727	0.2683277467
728	0.2681970628
729	0.2680535471
730	0.2678846869
731	0.2678513194
732	0.2677140396
733	0.267611304
734	0.2674105351
735	0.2673042624
736	0.2671995527
737	0.2671082617
738	0.2670192941
739	0.266834722
740	0.2667157603
741	0.2667080019
742	0.2666053399
743	0.2665188385
744	0.2664679082
745	0.2663287286
746	0.2662493729
747	0.2660768851
748	0.2659669393
749	0.2657956684
750	0.2656612979
751	0.2655951893
752	0.26548273
753	0.2653322295
754	0.265231656
755	0.2650839744
756	0.2650256077
757	0.2650022232
758	0.2648605574
759	0.2647524061
760	0.2645932846
761	0.26448545
762	0.2643942688
763	0.2642709364
764	0.2642167308
765	0.2641338357
766	0.2640231475
767	0.2639068328
768	0.2638606857
769	0.2637386965
770	0.2635828848
771	0.2633950378
772	0.2631715307
773	0.2631473471
774	0.2630529138
775	0.2629455572
776	0.2628491262
777	0.2627244552
778	0.2626246836
779	0.2625579281
780	0.2624459021
781	0.262355403
782	0.2622572912
783	0.2621787749
784	0.2621622297
785	0.2620424158
786	0.2619571412
787	0.2618717771
788	0.2617429058
789	0.2616732144
790	0.2615033497
791	0.2613857696
792	0.2612839584
793	0.261217119
794	0.2611017882
795	0.2609681993
796	0.2608638423
797	0.2607466634
798	0.2607233282
799	0.2606509447
800	0.2605312816
801	0.2603892597
802	0.2602458786
803	0.2600600077
804	0.2599307206
805	0.259846256
806	0.2597656385
807	0.259691365
808	0.2596340782
809	0.2593350873
810	0.259187687
811	0.2590648299
812	0.2590089034
813	0.2589479367
814	0.2588753969
815	0.2588020621
816	0.2587192357
817	0.2585862232
818	0.2585096928
819	0.2583694958
820	0.258307932
821	0.2582045833
822	0.2580599125
823	0.2578997433
824	0.2578412098
825	0.2576698868
826	0.2575244591
827	0.2573775701
828	0.2572709408
829	0.2572009181
830	0.2570506608
831	0.2569987705
832	0.2569093041
833	0.2567594594
834	0.2566425716
835	0.256593012
836	0.2565891709
837	0.2565498782
838	0.2564803387
839	0.2563814699
840	0.256219867
841	0.2560706376
842	0.2559889687
843	0.2559010376
844	0.2557810818
845	0.2557176261
846	0.2555127093
847	0.2554396853
848	0.2552870895
849	0.2551365293
850	0.2550112789
851	0.2549081319
852	0.2548446938
853	0.2547214672
854	0.2546008935
855	0.2545616362
856	0.2544540218
857	0.2543574967
858	0.2542630824
859	0.2541621813
860	0.2540840953
861	0.253924056
862	0.2537700726
863	0.2536414966
864	0.2535411376
865	0.2533057076
866	0.2532187924
867	0.2531673675
868	0.2530618959
869	0.2529362581
870	0.2528337047
871	0.2526578983
872	0.2525129012
873	0.2524116714
874	0.2523598042
875	0.2522784178
876	0.2521653411
877	0.2520828324
878	0.2520201594
879	0.2519055067
880	0.2518097302
881	0.2517215936
882	0.2516263267
883	0.2515267537
884	0.2514450382
885	0.2513831103
886	0.2513294812
887	0.2511829125
888	0.2510485481
889	0.2509859888
890	0.2509357151
891	0.2508393479
892	0.2507852977
893	0.2505219473
894	0.2503837263
895	0.2502830519
896	0.2502077727
897	0.250066018
898	0.2499245624
899	0.2498145365
900	0.2496689113
901	0.2495966107
902	0.2494067672
903	0.2493246277
904	0.2492910301
905	0.2491683358
906	0.2490374569
907	0.2489149861
908	0.2487679327
909	0.248697624
910	0.248563935
911	0.2484287374
912	0.2483185579
913	0.2482147116
914	0.2481756698
915	0.2480606053
916	0.2479741112
917	0.2479286452
918	0.2478511854
919	0.2477676597
920	0.2476825341
921	0.2475400787
922	0.2474319038
923	0.2473449548
924	0.2472166328
925	0.247163935
926	0.2470941006
927	0.2470229025
928	0.2468669187
929	0.2466816581
930	0.2465060388
931	0.2464346209
932	0.2463901619
933	0.246290138
934	0.2462809903
935	0.2461854533
936	0.245982922
937	0.2458472547
938	0.2457010879
939	0.2456318946
940	0.2455505991
941	0.2454738185
942	0.2453256817
943	0.2452339897
944	0.2450692838
945	0.2449146342
946	0.2448232028
947	0.244707051
948	0.2446224088
949	0.2445675942
950	0.2444044479
951	0.2442724916
952	0.2441734978
953	0.2441132537
954	0.2439982455
955	0.2438546895
956	0.2437086902
957	0.2434925318
958	0.2433822161
959	0.2433026373
960	0.2432046336
961	0.2429293132
962	0.24283159
963	0.2427372117
964	0.2426473692
965	0.2425550125
966	0.2424280589
967	0.2423446978
968	0.2422482825
969	0.2422110543
970	0.2421072347
971	0.2420152116
972	0.2419719717
973	0.2418530747
974	0.2417635997
975	0.2416335145
976	0.2415516711
977	0.241384879
978	0.2413345404
979	0.2410403138
980	0.2408692406
981	0.2407904679
982	0.2407391052
983	0.2406756081
984	0.2406189733
985	0.2404381212
986	0.2402868074
987	0.2401817166
988	0.2401235381
989	0.2400613224
990	0.2399062851
991	0.2397282103
992	0.2396847115
993	0.2395629489
994	0.2394898419
995	0.2394066866
996	0.239343969
997	0.2393074911
998	0.2392496724
999	0.2390643855
